"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.324568963E1,9.723519918E-4,1.109849039E-2,4.586380541E-2,4.719756990E-2
2.325567063E1,1.705637602E-2,8.756173463E-3,2.220947921E-2,2.934027102E-2
2.326565162E1,-2.058229731E-2,-8.055375530E-3,-6.161795855E-2,6.546214825E-2
2.327563363E1,-6.282256720E-2,-2.012951954E-2,8.238492966E-2,1.055421676E-1
2.328561462E1,-1.869180570E-2,-2.082538845E-2,5.709104419E-2,6.358040367E-2
2.329559663E1,-1.123077223E-2,2.054711580E-2,-7.493323803E-2,7.850671547E-2
2.330557762E1,-7.435407360E-3,-8.220253307E-3,4.550303221E-3,1.198178227E-2
2.331555863E1,-2.614192817E-2,1.321755789E-2,1.259461015E-1,1.293078681E-1
2.332554062E1,-5.095627343E-2,-4.794561518E-3,1.135225224E-1,1.245266748E-1
2.333552163E1,-5.025483596E-2,3.150397567E-3,2.625633717E-2,5.678792815E-2
2.334550362E1,3.014228249E-4,2.093478163E-2,-7.463327587E-2,7.751439740E-2
2.335548463E1,3.529617368E-2,1.982228947E-3,-4.131057858E-3,3.559234113E-2
2.336546563E1,-1.351647053E-2,1.838224816E-2,-1.288141608E-3,2.285303769E-2
2.337544763E1,-1.200100128E-2,5.380229602E-2,-2.044712842E-2,5.879452482E-2
2.338542863E1,-2.474541664E-2,3.423968688E-2,6.757100880E-2,7.969023173E-2
2.339541063E1,1.038653936E-2,4.229852505E-2,-1.152000886E-1,1.231588642E-1
2.340539163E1,1.748056982E-2,4.819304377E-2,-4.679409742E-2,6.941057083E-2
2.341537262E1,-4.150189217E-3,7.048713402E-3,4.661049485E-2,4.732279220E-2
2.342535463E1,-1.260229376E-2,-1.134725288E-5,5.005625904E-2,5.161828170E-2
2.343533562E1,3.408204503E-2,1.840274996E-2,-2.209253490E-2,4.459066155E-2
2.344531763E1,4.741971295E-2,5.105455234E-3,-2.012734419E-1,2.068470287E-1
2.345529862E1,5.004313249E-3,-3.101819082E-2,2.150021195E-3,3.149275955E-2
2.346527963E1,-3.882495462E-2,-4.173599550E-2,3.837410688E-2,6.871566416E-2
2.347526162E1,-5.156516958E-2,-5.319956229E-2,1.831266081E-1,1.975462345E-1
2.348524262E1,1.071036318E-3,-5.525717920E-2,-1.503763533E-1,1.602109565E-1
2.349522463E1,1.669181812E-2,-1.284676676E-2,-3.406646311E-2,4.005221738E-2
2.350520562E1,-3.009950416E-2,3.869261112E-2,-2.732930124E-2,5.612476291E-2
2.351518663E1,-6.306857052E-2,2.561816383E-2,9.152354300E-2,1.140635517E-1
2.352516862E1,-2.129592486E-2,2.718623632E-2,-2.029802442E-2,4.005767911E-2
2.353514963E1,-3.784574928E-3,3.151937029E-3,-1.985837227E-1,1.986447901E-1
2.354513162E1,-1.177798368E-2,-8.009673145E-2,5.588476360E-2,9.837334034E-2
2.355511263E1,-8.486946869E-3,-5.733168909E-2,1.617193669E-1,1.717908742E-1
2.356509400E1,-2.098895746E-2,-3.291343787E-2,-1.957332051E-1,1.995878711E-1
2.357507600E1,4.948326388E-2,-1.724646763E-2,-4.350094557E-2,6.810555275E-2
2.358505700E1,6.640019066E-2,-3.174413178E-2,-7.913095415E-2,1.080665680E-1
2.359503900E1,-1.475689451E-2,2.094443867E-2,2.999212325E-2,3.944569563E-2
2.360502000E1,-3.030058214E-2,4.883683592E-2,1.241498369E-1,1.368076892E-1
2.361500100E1,-5.748118595E-2,7.487942080E-2,9.152120411E-2,1.314805887E-1
2.362498300E1,4.684122233E-3,4.995518900E-2,5.828913867E-2,7.690959366E-2
2.363496400E1,2.613794019E-2,6.869513601E-2,7.355446458E-2,1.039830413E-1
2.364494600E1,-2.095830754E-2,9.431381604E-2,9.037456512E-3,9.703619000E-2
2.365492700E1,-3.795422655E-2,7.796284491E-2,9.436061203E-2,1.281509017E-1
2.366490800E1,-2.743165264E-2,2.869059243E-2,2.195009673E-1,2.230612478E-1
2.367489000E1,-1.201417008E-2,-6.800540211E-4,-3.257483840E-2,3.472639994E-2
2.368487100E1,1.462480797E-2,1.984149849E-2,4.541298509E-2,5.167116493E-2
2.369485300E1,-4.497034173E-3,1.207639610E-2,-1.266389966E-2,1.806756801E-2
2.370483400E1,-1.987562247E-4,7.018358130E-3,-1.105579841E-1,1.107807055E-1
2.371481500E1,-1.567913747E-3,1.106140626E-2,-8.990094066E-2,9.059245108E-2
2.372479700E1,-1.465620478E-2,-2.599872620E-2,-2.658436596E-2,3.996832016E-2
2.373477800E1,-1.714777075E-2,1.215558476E-3,6.472516894E-2,6.696918036E-2
2.374476000E1,-4.994617150E-2,-2.604112308E-2,-1.005311787E-1,1.152357498E-1
2.375474100E1,-4.500013512E-2,-4.309456408E-2,-3.032658398E-2,6.929542055E-2
2.376472200E1,-1.759064822E-2,-1.714898815E-2,-1.026262361E-1,1.055256511E-1
2.377470400E1,-1.568680509E-2,1.682111467E-3,-7.882631421E-2,8.038963344E-2
2.378468500E1,8.296879241E-6,3.074244435E-2,-4.829098463E-2,5.724611035E-2
2.379466600E1,5.057907777E-3,2.433468629E-2,-3.466989577E-2,4.265865751E-2
2.380464800E1,9.571700161E-3,3.111112957E-2,3.104403734E-2,4.498057449E-2
2.381462900E1,5.831021606E-3,8.421826931E-2,-1.202912593E-1,1.469581735E-1
2.382461100E1,2.505856245E-2,7.620254978E-2,1.966710985E-2,8.259270763E-2
2.383459200E1,1.783914575E-2,4.185933977E-2,4.481247604E-2,6.386389791E-2
2.384457300E1,-1.339463260E-2,3.540810218E-2,-5.428204179E-2,6.617922592E-2
2.385455500E1,1.394859347E-2,7.336337026E-4,4.720866501E-2,4.923169234E-2
2.386453600E1,-3.425036261E-3,-9.733709148E-3,9.092011034E-2,9.150378370E-2
2.387451800E1,-2.892106409E-2,-7.135750121E-3,-1.153491926E-1,1.191334677E-1
2.388449900E1,-1.638612523E-2,-3.355831266E-2,1.543916363E-1,1.588440833E-1
2.389448000E1,-4.046037059E-2,1.264021844E-3,6.323295951E-2,7.508026710E-2
2.390446200E1,-1.532972065E-2,2.111173756E-3,3.149895072E-2,3.509474728E-2
2.391444300E1,3.181604797E-4,-3.705931020E-2,5.409960866E-2,6.557637803E-2
2.392442500E1,-6.289851019E-3,-5.242835109E-2,-8.451507032E-2,9.965486107E-2
2.393440600E1,-6.395475488E-3,-9.602534174E-2,6.861532152E-2,1.181940384E-1
2.394438700E1,1.020299731E-2,-1.080529090E-1,8.441040516E-3,1.088613038E-1
2.395436900E1,1.425398829E-2,-6.494590590E-2,-1.244813740E-1,1.411267493E-1
2.396435000E1,1.260148063E-3,-3.014263880E-2,7.355738819E-2,7.950381125E-2
2.397433200E1,-1.420746295E-2,7.945141811E-3,3.329229176E-2,3.705879076E-2
2.398431300E1,-5.194288372E-3,7.901178058E-3,-2.778187573E-2,2.934692259E-2
2.399429400E1,-2.749260301E-3,1.232103812E-2,2.296143115E-2,2.620293367E-2
2.400427600E1,-1.509175496E-4,1.005018970E-2,2.146454394E-2,2.370138678E-2
2.401425700E1,-3.346160520E-2,2.261150270E-2,9.790577888E-3,4.155495749E-2
2.402423900E1,-3.014173659E-2,7.766724075E-3,1.335849041E-1,1.371633074E-1
2.403422000E1,-6.358698101E-2,5.032454117E-2,9.376945853E-2,1.239700567E-1
2.404420100E1,-3.919118218E-2,5.860420310E-2,7.086825371E-2,9.996354718E-2
2.405418300E1,-3.435340608E-2,6.157398109E-2,1.063456500E-1,1.275966650E-1
2.406416400E1,-3.948136396E-2,7.665352542E-2,2.820989192E-2,9.072121616E-2
2.407414500E1,-5.896928863E-2,7.590474377E-2,-6.366448402E-3,9.632984373E-2
2.408412700E1,-6.991089092E-2,4.914237121E-2,6.368962705E-2,1.065780180E-1
2.409410800E1,-6.057264998E-2,3.936116257E-2,-1.998578310E-2,7.495184167E-2
2.410409000E1,-3.515138200E-2,1.613769393E-2,-1.684231997E-2,4.218659223E-2
2.411407100E1,-2.588526509E-2,3.768884975E-2,-3.450617373E-2,5.728151858E-2
2.412405200E1,-1.061292482E-2,2.054691024E-2,-1.472206110E-1,1.490258970E-1
2.413403400E1,1.112298817E-2,-1.137167871E-2,-9.512952089E-2,9.645030683E-2
2.414401500E1,2.776388412E-2,9.477692465E-3,-8.210718691E-2,8.719088289E-2
2.415399700E1,4.323843756E-2,5.794554166E-3,-1.918296039E-1,1.967275687E-1
2.416397800E1,5.144958200E-2,-1.856860075E-2,-7.267855167E-2,9.096166388E-2
2.417395900E1,4.110175076E-2,-1.810887256E-2,-7.058407903E-2,8.366240131E-2
2.418394100E1,2.547677313E-2,-6.991707617E-3,-1.629431891E-1,1.650709933E-1
2.419392200E1,4.561942834E-2,-4.150759321E-2,-3.829926252E-4,6.167786653E-2
2.420390400E1,2.154255859E-2,-3.052898901E-2,-3.630945504E-2,5.210064803E-2
2.421388500E1,6.826249687E-3,-2.267224065E-2,-6.519937813E-2,6.936560452E-2
2.422386600E1,-1.374721513E-3,-1.915225337E-2,8.299420953E-2,8.518648651E-2
2.423384800E1,-1.722843491E-2,-1.267954096E-2,2.820989192E-2,3.540321639E-2
2.424382900E1,5.345883148E-3,-9.702801132E-3,5.739977717E-2,5.845902185E-2
2.425381000E1,3.484179934E-3,1.522195601E-2,7.715810359E-2,7.872242631E-2
2.426379200E1,-7.416136673E-3,6.444431073E-3,2.164639235E-3,1.006058835E-2
2.427377300E1,-8.670161149E-3,4.666078091E-3,1.099434417E-1,1.103834424E-1
2.428375500E1,-2.984247792E-2,3.450990133E-2,1.005148065E-1,1.103844786E-1
2.429373600E1,-2.320504990E-2,3.642782461E-2,7.858073115E-3,4.390000068E-2
2.430371700E1,-2.002250179E-2,3.787567286E-2,7.955838561E-2,9.036041110E-2
2.431369900E1,-2.788769663E-2,3.312061660E-2,1.788663268E-2,4.684688352E-2
2.432368000E1,-3.939508555E-2,2.517313133E-2,-4.273729920E-2,6.334142444E-2
2.433366100E1,-3.414740137E-2,2.250078932E-2,2.911445618E-2,5.019942329E-2
2.434364300E1,-2.921713420E-2,1.678969959E-2,-2.492434144E-2,4.191369394E-2
2.435362400E1,-1.597222573E-2,8.047422403E-3,-1.080027509E-1,1.094735913E-1
2.436360600E1,-1.406837802E-4,1.746895876E-2,-2.507695377E-2,3.056203400E-2
2.437358700E1,-7.119646295E-3,1.402141300E-2,-4.259170353E-2,4.540201092E-2
2.438356800E1,1.385221377E-3,-8.061135951E-3,-6.684010684E-2,6.733870086E-2
2.439355000E1,2.279022650E-2,-1.205435941E-2,6.209158301E-3,2.651896777E-2
2.440353100E1,2.363047139E-2,7.397942925E-3,-1.087523639E-1,1.115356687E-1
2.441351300E1,3.164449157E-2,8.329943419E-3,-2.687321842E-2,4.234302389E-2
2.442349400E1,6.757342763E-3,-7.429138734E-3,2.027931333E-2,2.262972233E-2
2.443347500E1,-1.666027056E-3,5.339170271E-3,-5.217002749E-2,5.246898278E-2
2.444345700E1,1.052327741E-2,1.549767050E-2,3.195503354E-2,3.704107621E-2
2.445343800E1,-9.331976882E-3,8.209312619E-3,5.011063814E-3,1.340109573E-2
2.446341900E1,-2.510409764E-2,-9.551833333E-3,-4.498438418E-2,5.239320622E-2
2.447340100E1,-4.278074219E-2,-1.343137412E-2,9.467636168E-2,1.047578502E-1
2.448338200E1,-3.408911651E-2,-1.468765297E-2,3.420270324E-2,5.047395291E-2
2.449336400E1,-3.522809016E-2,-2.158829478E-2,-3.809694886E-2,5.620009182E-2
2.450334500E1,-3.259065101E-2,-1.499503836E-2,7.581675231E-2,8.387598965E-2
2.451332600E1,-4.216911430E-2,4.222676419E-3,-2.469863892E-3,4.245191897E-2
2.452330800E1,-4.832489848E-2,1.259584355E-2,-1.414558411E-2,5.190422562E-2
2.453328900E1,-4.173736594E-2,-2.841299130E-3,5.575846374E-2,6.970715154E-2
2.454327100E1,-2.929985403E-2,1.907460874E-2,-3.270815492E-2,4.787635682E-2
2.455325200E1,1.145736782E-3,1.860353330E-2,-1.713994324E-2,2.532156824E-2
2.456323300E1,1.897745817E-3,9.948238009E-3,-4.064282656E-2,4.188565660E-2
2.457321429E1,2.385178622E-3,-6.587852309E-3,-1.564481020E-2,1.714202326E-2
2.458319529E1,1.678077003E-2,1.589545932E-2,1.324569762E-2,2.664035238E-2
2.459317629E1,1.767859629E-2,4.944355306E-3,-3.465469301E-2,3.921641446E-2
2.460315829E1,2.310736714E-2,1.893351269E-2,-4.543286562E-2,5.437438365E-2
2.461313929E1,2.644919022E-2,1.752399111E-2,7.147402525E-2,7.819965609E-2
2.462312129E1,-5.479195097E-4,8.864077432E-3,5.261207700E-2,5.335637479E-2
2.463310229E1,-6.587951666E-3,1.854684271E-2,-5.965504825E-2,6.281808071E-2
2.464308329E1,8.055447479E-3,9.052837430E-3,5.874814510E-2,5.998490354E-2
2.465306529E1,4.598119055E-3,-1.179778998E-2,-2.792220891E-2,3.065909812E-2
2.466304629E1,-1.491274223E-2,-3.729932013E-2,-5.202267766E-2,6.572661678E-2
2.467302829E1,-3.874624562E-2,-3.315792457E-2,2.895833552E-2,5.864558557E-2
2.468300929E1,-4.088239795E-2,-3.159500494E-2,-2.687497258E-2,5.823983989E-2
2.469299029E1,-4.302401377E-2,-3.621919321E-2,1.713526547E-2,5.879211716E-2
2.470297229E1,-4.116932721E-2,-1.343961504E-2,1.923266172E-2,4.738598984E-2
2.471295329E1,-3.189537367E-2,4.584079571E-2,-8.974072695E-2,1.056981149E-1
2.472293429E1,-2.398486291E-2,2.306638867E-2,3.240293026E-2,4.644654803E-2
2.473291629E1,-2.932935049E-2,-4.302687342E-3,-4.424003363E-3,2.997158194E-2
2.474289729E1,-3.002086597E-2,-1.243560243E-2,-3.181762397E-2,4.547810238E-2
2.475287929E1,-2.608278450E-2,6.393231391E-3,1.006586480E-1,1.041794052E-1
2.476286029E1,-6.179070265E-3,-1.551215149E-2,-2.882151067E-2,3.330896622E-2
2.477284129E1,7.285272104E-3,-1.533852573E-3,1.623420954E-2,1.785993988E-2
2.478282329E1,4.503204584E-3,3.891519817E-2,9.437113702E-2,1.021791711E-1
2.479280429E1,1.080862381E-2,6.244618467E-2,-1.340474188E-2,6.477684334E-2
2.480278529E1,2.443690293E-2,4.852892063E-2,-2.326607108E-3,5.438411039E-2
2.481276729E1,2.453585335E-2,7.486011586E-2,-6.068240404E-3,7.901182562E-2
2.482274829E1,1.657429593E-2,7.358618116E-2,-4.274139225E-2,8.669751989E-2
2.483273029E1,3.342782382E-3,7.667783705E-2,1.716742516E-3,7.676986448E-2
2.484271129E1,-5.988861026E-3,8.077095196E-2,-1.998812199E-2,8.342264775E-2
2.485269229E1,-3.174332322E-3,6.574054708E-2,-1.280364811E-2,6.705094571E-2
2.486267429E1,-1.467662892E-2,3.726657572E-2,4.560243487E-3,4.031125057E-2
2.487265529E1,-2.579933615E-2,1.727013058E-2,-2.058629215E-2,3.725128965E-2
2.488263629E1,-1.360545327E-2,-2.507183746E-2,-1.100621402E-2,3.057518829E-2
2.489261829E1,-1.931747833E-2,-3.851269960E-2,-1.399940372E-2,4.530315998E-2
2.490259929E1,-3.659575847E-2,-5.009604751E-2,-7.192776918E-2,9.498667009E-2
2.491258129E1,-1.845789766E-2,-6.022611109E-2,9.951961040E-3,6.377240760E-2
2.492256229E1,-1.608909238E-2,-7.056948383E-2,2.102775693E-2,7.537292288E-2
2.493254329E1,-2.505501986E-2,-8.401427457E-2,-1.968757510E-2,8.985406482E-2
2.494252529E1,-1.274879506E-2,-8.997507239E-2,9.202347994E-3,9.133853861E-2
2.495250629E1,1.097442436E-3,-9.038144474E-2,-9.059091210E-3,9.084094378E-2
2.496248729E1,-1.479514924E-2,-8.172713617E-2,-5.016326308E-3,8.320687926E-2
2.497246929E1,-6.910764794E-3,-3.770725021E-2,3.734616637E-2,5.351945003E-2
2.498245029E1,-6.658804617E-3,1.229712849E-2,3.150713682E-2,3.447112877E-2
2.499243229E1,-1.492373431E-2,2.209074876E-2,4.662452817E-2,5.370815258E-2
2.500241329E1,-1.414870871E-3,2.791730729E-2,2.222351253E-2,3.571081650E-2
2.501239429E1,1.022027515E-2,5.843386183E-2,8.751527667E-3,5.996298416E-2
2.502237629E1,1.811203599E-3,7.311326018E-2,-1.130617619E-2,7.400445184E-2
2.503235729E1,-7.673523797E-3,7.066842968E-2,1.009872615E-2,7.179759182E-2
2.504233829E1,-1.857359601E-2,7.376510139E-2,-4.498789251E-2,8.837521781E-2
2.505232029E1,-2.157956050E-2,8.273598187E-2,2.311989069E-2,8.857454190E-2
2.506230129E1,-2.479647471E-2,7.039867661E-2,1.997701228E-2,7.726525640E-2
2.507228329E1,-1.478850717E-2,5.352667746E-2,-5.277112126E-2,7.660676460E-2
2.508226429E1,-5.401965027E-3,4.257490193E-2,-2.475126386E-3,4.298755344E-2
2.509224529E1,-9.272634495E-3,2.527463077E-2,-1.459991276E-2,3.062590674E-2
2.510222729E1,-1.523979116E-2,1.534370600E-2,-6.055376530E-2,6.429960373E-2
2.511220829E1,-1.333367880E-2,-6.636758787E-3,3.060666561E-2,3.403823640E-2
2.512219029E1,-1.317846263E-2,-1.962169343E-2,-1.220372379E-2,2.660100759E-2
2.513217129E1,-1.502602175E-2,-4.232840524E-2,-7.262826562E-3,4.549971285E-2
2.514215229E1,-1.598155957E-3,-2.961147408E-2,8.156281114E-3,3.075578679E-2
2.515213429E1,-4.232710332E-4,-2.703826065E-2,-3.390566468E-2,4.336866144E-2
2.516211529E1,-6.910715686E-3,-2.329025937E-2,1.070040464E-2,2.654605116E-2
2.517209629E1,-1.409525351E-2,-2.566199967E-2,1.354390562E-2,3.225913480E-2
2.518207829E1,7.571253483E-4,-3.705510751E-2,6.209158301E-3,3.757935441E-2
2.519205929E1,3.667278868E-3,-1.791889287E-2,9.202932715E-3,2.047509771E-2
2.520204129E1,-1.093601317E-2,-1.604061188E-2,-2.772164941E-3,1.961077541E-2
2.521202229E1,-1.082254179E-2,-1.097878693E-2,1.294632018E-2,2.013127863E-2
2.522200329E1,-4.809269778E-3,4.516060464E-4,1.115064025E-2,1.215194642E-2
2.523198529E1,2.847018437E-3,3.153510296E-2,-5.915628076E-3,3.221122301E-2
2.524196629E1,9.727768286E-4,2.886345531E-2,-2.387944400E-2,3.747363330E-2
2.525194729E1,-9.958961711E-3,2.099698139E-2,-1.953905582E-2,3.036163448E-2
2.526192929E1,-2.071235675E-2,2.586848404E-2,2.207382381E-2,3.981750728E-2
2.527191029E1,-1.982714768E-2,2.998476398E-2,-6.515552402E-3,3.653292048E-2
2.528189229E1,-1.608084918E-2,1.895170758E-2,-2.717318058E-2,3.682584247E-2
2.529187329E1,-8.891297820E-3,1.796017055E-2,3.359985530E-2,3.912254056E-2
2.530185429E1,-1.063534866E-2,2.942543669E-2,9.351451993E-3,3.265603497E-2
2.531183629E1,-2.133982922E-2,1.934952381E-2,-1.370002627E-2,3.189801096E-2
2.532181729E1,-4.771465017E-3,1.282298504E-2,1.010048032E-2,1.700633783E-2
2.533179829E1,4.762711324E-3,1.841305568E-2,-9.809873700E-3,2.139994534E-2
2.534178029E1,1.657011837E-3,1.275141146E-2,-1.924143255E-2,2.314253463E-2
2.535176129E1,-1.254915491E-2,8.109010030E-3,3.210179865E-2,3.540851323E-2
2.536174229E1,-1.554127680E-2,-5.942123272E-3,5.008140206E-3,1.737589082E-2
2.537172429E1,-2.666803140E-3,-9.631972164E-3,-1.834330022E-2,2.088931281E-2
2.538170529E1,6.986019145E-3,-1.040730382E-2,-8.315325379E-3,1.504197702E-2
2.539168729E1,1.361759538E-2,-8.861729410E-5,-1.789540350E-2,2.248760155E-2
2.540166829E1,-4.628549701E-3,9.686707584E-3,-8.015363216E-3,1.339782906E-2
2.541164929E1,-1.306406734E-2,-1.752538439E-3,1.865846515E-3,1.331249900E-2
2.542163129E1,-1.311562334E-2,7.861750466E-3,7.104951739E-3,1.686140668E-2
2.543161229E1,-4.887228466E-3,6.840872294E-3,1.309250057E-2,1.555943787E-2
2.544159329E1,-1.330068429E-2,-3.061140734E-3,-1.145761907E-2,1.782009595E-2
2.545157529E1,-1.603038839E-2,1.146450325E-2,-1.070917547E-2,2.242977098E-2
2.546155629E1,-2.078626235E-2,1.573217126E-2,3.661526442E-3,2.632445044E-2
2.547153829E1,-1.068583000E-2,1.554014504E-2,-1.804275334E-2,2.610026856E-2
2.548151929E1,-6.167842926E-3,4.802025855E-5,4.859036207E-3,7.852058658E-3
2.549150029E1,-5.754750845E-3,8.760613692E-3,6.671673059E-4,1.050288635E-2
2.550148229E1,-1.646353003E-2,1.451186192E-2,3.960903883E-3,2.230091291E-2
2.551146329E1,-1.721253094E-2,2.296347767E-3,-1.100738347E-2,2.055983768E-2
2.552144429E1,-1.236372394E-2,1.349980939E-2,-8.462090492E-3,2.016713908E-2
2.553142629E1,-5.276002069E-3,1.395300971E-2,-9.958977699E-3,1.793610645E-2
2.554140729E1,-6.971611240E-3,4.311572369E-3,2.764563560E-3,8.650770558E-3
2.555138829E1,-8.465451499E-3,-6.811183970E-4,7.555187345E-3,1.136699816E-2
2.556137029E1,-6.674140996E-3,1.365266840E-2,1.264401913E-2,1.976893351E-2
2.557135129E1,-4.292451289E-3,1.305048741E-2,5.758337975E-3,1.489626852E-2
2.558133329E1,-9.182506290E-3,1.787955207E-3,-1.355209172E-2,1.646737367E-2
2.559131429E1,-8.288562947E-3,-3.919274448E-3,3.960319161E-3,9.987247659E-3
2.560129529E1,-1.715649132E-2,2.787742289E-3,-8.069157600E-5,1.738169188E-2
2.561127729E1,-1.594351727E-2,-4.452284700E-3,-2.013839543E-2,2.606863158E-2
2.562125829E1,-1.476956539E-2,-1.686350699E-3,-5.468316078E-3,1.583939144E-2
2.563123929E1,-1.845791707E-2,1.235775681E-2,8.303046227E-3,2.371390800E-2
2.564122129E1,-2.183207342E-2,2.424019894E-2,4.409970045E-3,3.291921187E-2
2.565120229E1,-1.818085384E-2,1.491264287E-2,-1.295450628E-2,2.684678000E-2
2.566118329E1,-1.111688514E-2,1.548794950E-3,4.559658766E-3,1.211504804E-2
2.567116529E1,-1.470784643E-2,7.064441498E-4,-9.776544571E-4,1.475722257E-2
2.568114629E1,-1.955685329E-2,1.632136960E-2,-1.819127262E-2,3.130143791E-2
2.569112829E1,-1.593585878E-2,7.977813128E-3,3.214214444E-3,1.810878991E-2
2.570110929E1,-1.278232748E-2,1.477315480E-2,8.901801109E-3,2.146802416E-2
2.571109029E1,-1.439727591E-2,1.892117872E-2,-6.067655683E-3,2.453790951E-2
2.572107229E1,-1.095457694E-2,4.574651392E-3,-5.291730165E-4,1.188319046E-2
2.573105329E1,-3.099814584E-3,5.697901519E-3,1.219378352E-2,1.381170839E-2
2.574103429E1,-4.892031862E-3,2.167051211E-3,-7.265165448E-3,9.022788687E-3
2.575101629E1,3.510977769E-3,2.015320533E-3,-1.624531925E-2,1.674212887E-2
2.576099729E1,4.756112649E-3,6.865910254E-3,-5.917382240E-3,1.023605118E-2
2.577097929E1,-4.441074491E-3,1.776841843E-2,1.458997250E-2,2.341595895E-2
2.578096029E1,-1.525221078E-3,3.163147238E-3,-3.794842958E-4,3.532111000E-3
2.579094129E1,-1.981809820E-3,-4.862590218E-3,-4.719287753E-3,7.060030502E-3
2.580092329E1,-7.074554212E-3,-9.420179618E-3,5.160167813E-3,1.286143200E-2
2.581090429E1,-7.675308797E-3,-4.274967886E-3,-7.412515283E-3,1.149482920E-2
2.582088529E1,-1.486962586E-2,-3.075767909E-3,-1.873447895E-3,1.529954014E-2
2.583086729E1,-1.128958585E-2,7.185405772E-4,5.460714698E-3,1.256146704E-2
2.584084829E1,-1.270174097E-2,1.560227171E-2,1.563896298E-2,2.548219514E-2
2.585082929E1,-1.399616376E-2,1.051322522E-2,-6.514967680E-3,1.867793641E-2
2.586081129E1,-1.669247935E-2,7.007737211E-3,-1.130442202E-2,2.134331757E-2
2.587079229E1,-1.349084328E-2,2.022556462E-3,3.664450049E-3,1.412521791E-2
2.588077429E1,-7.336808686E-3,7.548527000E-3,-1.564481020E-2,1.885654019E-2
2.589075529E1,-8.315745648E-3,1.270841616E-2,-2.582364321E-2,2.995857165E-2
2.590073629E1,-1.183494264E-2,1.001395066E-2,8.754451275E-3,1.780408639E-2
2.591071829E1,-1.569157422E-2,1.817360763E-2,9.952545762E-3,2.599151175E-2
2.592069929E1,-9.889851505E-3,1.838045288E-2,-3.519439101E-3,2.116687654E-2
2.593068029E1,-2.563084726E-3,1.048282427E-2,-2.023136616E-3,1.097962156E-2
2.594066229E1,-5.992254009E-4,7.838877803E-3,3.964996934E-3,8.805014309E-3
2.595064329E1,-4.615702957E-3,8.647045232E-3,-2.771580219E-3,1.018615541E-2
2.596062429E1,-6.118652083E-3,3.185179364E-4,1.069981992E-2,1.232986226E-2
2.597060629E1,2.600710188E-3,1.831928096E-3,1.369359434E-2,1.405824242E-2
2.598058729E1,-6.698766681E-3,5.074017313E-3,-5.016911030E-3,9.787161132E-3
2.599056829E1,-5.826303862E-3,-6.665798435E-3,-1.983667910E-2,2.172262699E-2
2.600055029E1,-2.399007515E-3,-1.069127751E-2,3.365072608E-3,1.146221468E-2
2.601053129E1,-1.739018923E-2,-2.867072560E-3,4.862544537E-3,1.828341122E-2
2.602051329E1,-8.522531516E-3,8.263942972E-4,-1.124419570E-3,8.636017042E-3
2.603049429E1,-1.714923940E-2,-1.693714536E-3,-5.256646872E-4,1.724069037E-2
2.604047529E1,-1.226578764E-2,7.944145957E-3,-5.765354633E-3,1.570981590E-2
2.605045729E1,-1.074395841E-2,-1.988085299E-3,-4.269052148E-3,1.173072596E-2
2.606043829E1,-1.631163604E-2,-8.138369448E-3,-2.163411319E-2,2.829023473E-2
2.607041929E1,-9.962648198E-3,5.916103162E-3,-4.868391752E-3,1.256804973E-2
2.608040129E1,-1.195013850E-2,6.082634605E-3,2.316082120E-3,1.360766292E-2
2.609038229E1,-1.341801917E-2,1.257448751E-2,-2.881917179E-2,3.418633700E-2
2.610036329E1,-6.640671396E-3,1.595495017E-2,-2.175164223E-3,1.741810239E-2
2.611034529E1,-2.795415617E-3,2.136515041E-2,4.560243487E-3,2.202452772E-2
2.612032629E1,-2.932553381E-3,2.130851464E-2,-1.130734563E-2,2.430038540E-2
2.613030829E1,-7.932570297E-4,7.455798383E-3,-9.060260653E-3,1.176037879E-2
2.614028929E1,-4.481837122E-3,1.284627797E-2,-1.874032617E-3,1.373410790E-2
