"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.506127087E1,-9.385482788E-2,1.351689148E-1,9.808353424E0,9.809733751E0
4.507129188E1,-8.427474976E-2,1.437011719E-1,9.807006226E0,9.808421044E0
4.508131387E1,-9.116043091E-2,1.517843628E-1,9.800419922E0,9.802019147E0
4.509133587E1,-9.610015869E-2,1.450483704E-1,9.792636108E0,9.794181754E0
4.510135688E1,-9.490264893E-2,1.428030396E-1,9.799372101E0,9.800872042E0
4.511137888E1,-9.355545044E-2,1.401086426E-1,9.801617432E0,9.803065201E0
4.512139988E1,-8.652008057E-2,1.422042847E-1,9.792037354E0,9.793452063E0
4.513142087E1,-8.906478882E-2,1.419049072E-1,9.795779572E0,9.797212203E0
4.514144187E1,-8.936416626E-2,1.523831177E-1,9.790690155E0,9.792283711E0
4.515146387E1,-8.023315430E-2,1.444496155E-1,9.798623657E0,9.800016767E0
4.516148387E1,-9.265731812E-2,1.469943237E-1,9.800419922E0,9.801960179E0
4.517150488E1,-9.071136475E-2,1.416055298E-1,9.798473969E0,9.799916979E0
4.518152688E1,-8.771759033E-2,1.378633118E-1,9.798623657E0,9.799986033E0
4.519154788E1,-9.265731812E-2,1.451980591E-1,9.794282684E0,9.795797117E0
4.520156887E1,-8.936416626E-2,1.437011719E-1,9.800868988E0,9.802329769E0
4.521158987E1,-8.921447754E-2,1.523831177E-1,9.795929260E0,9.797520600E0
4.522161187E1,-8.457412720E-2,1.516346741E-1,9.790241089E0,9.791780555E0
4.523163387E1,-1.001417542E-1,1.368154907E-1,9.802216187E0,9.803682421E0
4.524165587E1,-9.056167603E-2,1.356179810E-1,9.798024902E0,9.799381901E0
4.525167787E1,-8.861572266E-2,1.422042847E-1,9.795480194E0,9.796913138E0
4.526169887E1,-9.370513916E-2,1.466949463E-1,9.802665253E0,9.804210632E0
4.527171987E1,-9.624984741E-2,1.465452576E-1,9.798473969E0,9.800042431E0
4.528174087E1,-9.101074219E-2,1.396595764E-1,9.804162140E0,9.805579178E0
4.529176287E1,-9.011260986E-2,1.380130005E-1,9.805659027E0,9.807044245E0
4.530178387E1,-9.595046997E-2,1.369651794E-1,9.791737976E0,9.793165910E0
4.531180488E1,-9.205856323E-2,1.440005493E-1,9.795180817E0,9.796671790E0
4.532182688E1,-8.786727905E-2,1.414558411E-1,9.798024902E0,9.799439902E0
4.533184788E1,-9.131011963E-2,1.478924561E-1,9.791588287E0,9.793130802E0
4.534186988E1,-8.861572266E-2,1.407073975E-1,9.802515564E0,9.803925882E0
4.535189087E1,-9.116043091E-2,1.404080200E-1,9.801168365E0,9.802597919E0
4.536191187E1,-9.490264893E-2,1.466949463E-1,9.802665253E0,9.804222150E0
4.537193287E1,-9.265731812E-2,1.481918335E-1,9.794881439E0,9.796440609E0
4.538195387E1,-9.265731812E-2,1.347198486E-1,9.804760895E0,9.806124159E0
4.539197387E1,-9.011260986E-2,1.454974365E-1,9.807604980E0,9.809098085E0
4.540199487E1,-9.385482788E-2,1.453477478E-1,9.807754669E0,9.809280623E0
4.541201587E1,-8.292755127E-2,1.384620667E-1,9.800719299E0,9.802048128E0
4.542203687E1,-8.981323242E-2,1.426533508E-1,9.794282684E0,9.795733239E0
4.543205788E1,-8.846603394E-2,1.448986816E-1,9.800868988E0,9.802339251E0
4.544207887E1,-8.442443848E-2,1.414558411E-1,9.798024902E0,9.799409637E0
4.545209987E1,-8.756790161E-2,1.389111328E-1,9.796228638E0,9.797604807E0
4.546212087E1,-8.592132568E-2,1.419049072E-1,9.808203735E0,9.809606516E0
4.547214187E1,-8.726852417E-2,1.469943237E-1,9.794282684E0,9.795774417E0
4.548216187E1,-9.280700684E-2,1.440005493E-1,9.791288910E0,9.792787541E0
4.549218287E1,-9.160949707E-2,1.465452576E-1,9.799671478E0,9.801195279E0
4.550220387E1,-9.520202637E-2,1.380130005E-1,9.789492645E0,9.790928315E0
4.551222487E1,-9.759704590E-2,1.287322998E-1,9.799072723E0,9.800404248E0
4.552224487E1,-9.160949707E-2,1.402583313E-1,9.801318054E0,9.802749630E0
4.553226587E1,-8.173004150E-2,1.441502380E-1,9.802365875E0,9.803766411E0
4.554228787E1,-8.292755127E-2,1.413061523E-1,9.796228638E0,9.797598682E0
4.555230787E1,-8.696914673E-2,1.423539734E-1,9.802665253E0,9.804084574E0
4.556232787E1,-9.145980835E-2,1.414558411E-1,9.794432373E0,9.795880775E0
4.557234887E1,-8.906478882E-2,1.457968140E-1,9.801767120E0,9.803255986E0
4.558236887E1,-8.966354370E-2,1.399589539E-1,9.799521790E0,9.800931352E0
4.559238988E1,-9.056167603E-2,1.496887207E-1,9.793384552E0,9.794947122E0
4.560240987E1,-8.786727905E-2,1.419049072E-1,9.796977081E0,9.798398726E0
4.561242988E1,-8.891510010E-2,1.428030396E-1,9.793683929E0,9.795128560E0
4.562244987E1,-9.535171509E-2,1.422042847E-1,9.805060272E0,9.806554999E0
4.563246987E1,-9.160949707E-2,1.389111328E-1,9.806257782E0,9.807669463E0
4.564248987E1,-9.250762939E-2,1.405577087E-1,9.789492645E0,9.790938688E0
4.565251087E1,-9.041198730E-2,1.447489929E-1,9.800419922E0,9.801905797E0
4.566253187E1,-9.744735718E-2,1.486408997E-1,9.802365875E0,9.803977094E0
4.567255287E1,-8.652008057E-2,1.381626892E-1,9.790540466E0,9.791897532E0
4.568257487E1,-9.086105347E-2,1.275347900E-1,9.798174591E0,9.799425808E0
4.569259588E1,-9.505233765E-2,1.417552185E-1,9.795031128E0,9.796517967E0
4.570261787E1,-8.607101440E-2,1.483415222E-1,9.800270233E0,9.801770762E0
4.571263888E1,-8.681945801E-2,1.451980591E-1,9.795779572E0,9.797240301E0
4.572265987E1,-7.753875732E-2,1.501377869E-1,9.792336731E0,9.793794580E0
4.573268087E1,-8.786727905E-2,1.462458801E-1,9.804311829E0,9.805796191E0
4.574270187E1,-9.535171509E-2,1.410067749E-1,9.796378326E0,9.797857071E0
4.575272387E1,-9.235794067E-2,1.471440125E-1,9.787247314E0,9.788789064E0
4.576274487E1,-8.966354370E-2,1.413061523E-1,9.793384552E0,9.794814340E0
4.577276588E1,-9.729766846E-2,1.525328064E-1,9.790091400E0,9.791763003E0
4.578278787E1,-9.160949707E-2,1.410067749E-1,9.794432373E0,9.795875700E0
4.579280888E1,-8.277786255E-2,1.396595764E-1,9.802216187E0,9.803560534E0
4.580282987E1,-8.532257080E-2,1.450483704E-1,9.801318054E0,9.802762599E0
4.581284987E1,-9.250762939E-2,1.438508606E-1,9.796528015E0,9.798020815E0
4.582287087E1,-8.442443848E-2,1.459465027E-1,9.799821167E0,9.801271488E0
4.583289087E1,-9.265731812E-2,1.475930786E-1,9.786498871E0,9.788050329E0
4.584291287E1,-9.370513916E-2,1.450483704E-1,9.787247314E0,9.788770591E0
4.585293287E1,-8.891510010E-2,1.447489929E-1,9.803862762E0,9.805334427E0
4.586295288E1,-8.637039185E-2,1.438508606E-1,9.800868988E0,9.802305129E0
4.587297287E1,-8.562194824E-2,1.423539734E-1,9.797875214E0,9.799283365E0
4.588299288E1,-8.981323242E-2,1.381626892E-1,9.804461517E0,9.805846266E0
4.589301388E1,-9.145980835E-2,1.432521057E-1,9.793683929E0,9.795158548E0
4.590303387E1,-8.622070312E-2,1.386117554E-1,9.787247314E0,9.788608544E0
4.591305487E1,-9.669891357E-2,1.507365417E-1,9.793683929E0,9.795321184E0
4.592307588E1,-8.487350464E-2,1.405577087E-1,9.789642334E0,9.791019202E0
4.593309688E1,-9.370513916E-2,1.508862305E-1,9.797126770E0,9.798736666E0
4.594311804E1,-9.220825195E-2,1.404080200E-1,9.794432373E0,9.795872717E0
4.595313904E1,-8.681945801E-2,1.481918335E-1,9.794282684E0,9.795788469E0
4.596315904E1,-9.131011963E-2,1.420545959E-1,9.800569611E0,9.802024369E0
4.597318004E1,-9.325607300E-2,1.442999268E-1,9.797575836E0,9.799082173E0
4.598320104E1,-9.101074219E-2,1.501377869E-1,9.787995758E0,9.789570229E0
4.599322104E1,-9.145980835E-2,1.374142456E-1,9.802216187E0,9.803605956E0
4.600324104E1,-8.846603394E-2,1.389111328E-1,9.798174591E0,9.799558554E0
4.601326204E1,-9.355545044E-2,1.390608215E-1,9.791887665E0,9.793321938E0
4.602328304E1,-8.786727905E-2,1.398092651E-1,9.798024902E0,9.799416272E0
4.603330304E1,-9.011260986E-2,1.451980591E-1,9.804012451E0,9.805501665E0
4.604332404E1,-9.460327148E-2,1.395098877E-1,9.797126770E0,9.798576720E0
4.605334504E1,-9.310638428E-2,1.451980591E-1,9.798174591E0,9.799692678E0
4.606336704E1,-8.831634521E-2,1.360670471E-1,9.811347198E0,9.812688106E0
4.607338804E1,-8.816665649E-2,1.401086426E-1,9.793983307E0,9.795382219E0
4.608341004E1,-8.382568359E-2,1.435514832E-1,9.790690155E0,9.792101280E0
4.609343204E1,-8.457412720E-2,1.456471252E-1,9.795180817E0,9.796628660E0
4.610345304E1,-8.472381592E-2,1.389111328E-1,9.807604980E0,9.808954576E0
4.611347504E1,-9.131011963E-2,1.377136230E-1,9.789792023E0,9.791186365E0
4.612349704E1,-8.711883545E-2,1.410067749E-1,9.796827393E0,9.798229410E0
4.613351804E1,-9.325607300E-2,1.477427673E-1,9.794582062E0,9.796140178E0
4.614354004E1,-9.175918579E-2,1.380130005E-1,9.797725525E0,9.799127145E0
4.615356004E1,-9.041198730E-2,1.344204712E-1,9.795929260E0,9.797268663E0
4.616358104E1,-8.921447754E-2,1.437011719E-1,9.803563385E0,9.805022401E0
4.617360204E1,-9.684860229E-2,1.483415222E-1,9.801467743E0,9.803068641E0
4.618362304E1,-9.056167603E-2,1.501377869E-1,9.806557159E0,9.808124494E0
4.619364304E1,-9.101074219E-2,1.401086426E-1,9.801916809E0,9.803340580E0
4.620366404E1,-9.595046997E-2,1.390608215E-1,9.802066498E0,9.803522430E0
4.621368604E1,-9.924362183E-2,1.329235840E-1,9.806706848E0,9.808109766E0
4.622370704E1,-9.954299927E-2,1.399589539E-1,9.798024902E0,9.799530055E0
4.623372804E1,-9.490264893E-2,1.401086426E-1,9.798923035E0,9.800384155E0
4.624374904E1,-9.116043091E-2,1.408570862E-1,9.801767120E0,9.803203029E0
4.625377004E1,-9.131011963E-2,1.435514832E-1,9.797426147E0,9.798903188E0
4.626379104E1,-9.131011963E-2,1.401086426E-1,9.804311829E0,9.805738035E0
4.627381204E1,-8.577163696E-2,1.419049072E-1,9.796378326E0,9.797781488E0
4.628383304E1,-8.262817383E-2,1.405577087E-1,9.798773346E0,9.800129743E0
4.629385404E1,-8.996292114E-2,1.437011719E-1,9.803264008E0,9.804729907E0
4.630387504E1,-9.610015869E-2,1.463955688E-1,9.792486420E0,9.794052133E0
4.631389604E1,-8.906478882E-2,1.426533508E-1,9.792935486E0,9.794379406E0
4.632391704E1,-8.472381592E-2,1.422042847E-1,9.796827393E0,9.798225714E0
4.633393804E1,-8.726852417E-2,1.460961914E-1,9.795330505E0,9.796808644E0
4.634395904E1,-9.056167603E-2,1.375639343E-1,9.802964630E0,9.804348055E0
4.635398004E1,-9.086105347E-2,1.395098877E-1,9.807455292E0,9.808868336E0
4.636400104E1,-9.490264893E-2,1.450483704E-1,9.792636108E0,9.794170077E0
4.637402204E1,-8.801696777E-2,1.401086426E-1,9.800719299E0,9.802115904E0
4.638404204E1,-8.786727905E-2,1.407073975E-1,9.789941711E0,9.791347095E0
4.639406304E1,-9.280700684E-2,1.440005493E-1,9.806108093E0,9.807604460E0
4.640408304E1,-8.936416626E-2,1.345701599E-1,9.795031128E0,9.796363094E0
4.641410504E1,-9.295669556E-2,1.368154907E-1,9.802216187E0,9.803611661E0
4.642412604E1,-8.352630615E-2,1.407073975E-1,9.794582062E0,9.795948804E0
4.643414804E1,-9.011260986E-2,1.432521057E-1,9.794582062E0,9.796044059E0
4.644417004E1,-9.175918579E-2,1.428030396E-1,9.796078949E0,9.797549450E0
4.645419204E1,-9.325607300E-2,1.374142456E-1,9.803114319E0,9.804520882E0
4.646421404E1,-9.265731812E-2,1.318757629E-1,9.800868988E0,9.802194117E0
4.647423504E1,-8.996292114E-2,1.386117554E-1,9.803413696E0,9.804806303E0
4.648425804E1,-9.235794067E-2,1.414558411E-1,9.802515564E0,9.803971192E0
4.649427904E1,-8.966354370E-2,1.350192261E-1,9.799222412E0,9.800562720E0
4.650430104E1,-9.205856323E-2,1.496887207E-1,9.807455292E0,9.809029554E0
4.651432204E1,-9.654922485E-2,1.442999268E-1,9.800868988E0,9.802406702E0
4.652434304E1,-8.637039185E-2,1.432521057E-1,9.804012451E0,9.805439366E0
4.653436504E1,-8.966354370E-2,1.365161133E-1,9.801617432E0,9.802978143E0
4.654438604E1,-8.936416626E-2,1.393601990E-1,9.795180817E0,9.796579732E0
4.655440704E1,-9.071136475E-2,1.413061523E-1,9.801018677E0,9.802456992E0
4.656442804E1,-9.250762939E-2,1.478924561E-1,9.797276459E0,9.798829310E0
4.657444904E1,-9.669891357E-2,1.402583313E-1,9.801467743E0,9.802948179E0
4.658447104E1,-8.981323242E-2,1.468446350E-1,9.800419922E0,9.801931463E0
4.659449204E1,-9.041198730E-2,1.484912109E-1,9.802365875E0,9.803907421E0
4.660451404E1,-9.041198730E-2,1.402583313E-1,9.799372101E0,9.800792840E0
4.661453604E1,-9.924362183E-2,1.380130005E-1,9.792486420E0,9.793961771E0
4.662455704E1,-9.265731812E-2,1.413061523E-1,9.797276459E0,9.798733531E0
4.663457904E1,-8.966354370E-2,1.330732727E-1,9.796528015E0,9.797842068E0
4.664460004E1,-8.966354370E-2,1.372645569E-1,9.802066498E0,9.803437598E0
4.665462104E1,-9.400451660E-2,1.475930786E-1,9.808353424E0,9.809914243E0
4.666464304E1,-9.580078125E-2,1.472937012E-1,9.804910583E0,9.806484833E0
4.667466404E1,-9.789642334E-2,1.453477478E-1,9.796528015E0,9.798095265E0
4.668468504E1,-9.220825195E-2,1.440005493E-1,9.804910583E0,9.806401484E0
4.669470604E1,-8.592132568E-2,1.392105103E-1,9.813293152E0,9.814656618E0
4.670472704E1,-9.011260986E-2,1.339714050E-1,9.800120544E0,9.801450469E0
4.671474904E1,-9.490264893E-2,1.456471252E-1,9.802964630E0,9.804505859E0
4.672477104E1,-9.041198730E-2,1.490899658E-1,9.791438599E0,9.792990962E0
4.673479204E1,-8.981323242E-2,1.501377869E-1,9.798024902E0,9.799586714E0
4.674481304E1,-9.639953613E-2,1.419049072E-1,9.807604980E0,9.809105226E0
4.675483504E1,-9.400451660E-2,1.360670471E-1,9.799222412E0,9.800617887E0
4.676485704E1,-9.804611206E-2,1.344204712E-1,9.799521790E0,9.800934099E0
4.677487904E1,-9.954299927E-2,1.419049072E-1,9.795330505E0,9.796864066E0
4.678490004E1,-8.861572266E-2,1.417552185E-1,9.805659027E0,9.807083983E0
4.679492104E1,-8.487350464E-2,1.465452576E-1,9.801467743E0,9.802930630E0
4.680494304E1,-8.981323242E-2,1.411564636E-1,9.810000000E0,9.811426581E0
4.681496404E1,-9.385482788E-2,1.454974365E-1,9.799671478E0,9.801200912E0
4.682498604E1,-9.295669556E-2,1.356179810E-1,9.792187042E0,9.793567290E0
4.683500704E1,-8.457412720E-2,1.420545959E-1,9.800868988E0,9.802263270E0
4.684502804E1,-9.220825195E-2,1.371148682E-1,9.797875214E0,9.799268419E0
4.685504904E1,-9.445358276E-2,1.333726501E-1,9.797575836E0,9.798938821E0
4.686507104E1,-8.996292114E-2,1.510359192E-1,9.810598755E0,9.812173720E0
4.687509204E1,-8.741821289E-2,1.517843628E-1,9.807455292E0,9.809019306E0
4.688511304E1,-9.669891357E-2,1.480421448E-1,9.803264008E0,9.804858610E0
4.689513304E1,-8.517288208E-2,1.401086426E-1,9.797875214E0,9.799247091E0
4.690515404E1,-7.903564453E-2,1.374142456E-1,9.798623657E0,9.799905861E0
4.691517404E1,-9.071136475E-2,1.365161133E-1,9.806856537E0,9.808226156E0
4.692519604E1,-9.475296021E-2,1.405577087E-1,9.799970856E0,9.801436801E0
4.693521704E1,-8.577163696E-2,1.493893433E-1,9.788594513E0,9.790110137E0
4.694523767E1,-9.160949707E-2,1.392105103E-1,9.796977081E0,9.798394348E0
4.695525867E1,-8.846603394E-2,1.492396545E-1,9.797426147E0,9.798962079E0
4.696527967E1,-9.265731812E-2,1.441502380E-1,9.796528015E0,9.798026629E0
4.697530167E1,-8.966354370E-2,1.419049072E-1,9.803114319E0,9.804551336E0
4.698532267E1,-9.026229858E-2,1.396595764E-1,9.805060272E0,9.806470263E0
4.699534367E1,-9.400451660E-2,1.392105103E-1,9.799671478E0,9.801111034E0
4.700536467E1,-8.951385498E-2,1.410067749E-1,9.801018677E0,9.802441673E0
4.701538667E1,-9.834548950E-2,1.460961914E-1,9.800868988E0,9.802451166E0
4.702540767E1,-9.265731812E-2,1.426533508E-1,9.803114319E0,9.804590033E0
4.703542767E1,-8.996292114E-2,1.359173584E-1,9.793384552E0,9.794740826E0
4.704544967E1,-9.310638428E-2,1.442999268E-1,9.796228638E0,9.797733758E0
4.705547167E1,-9.580078125E-2,1.523831177E-1,9.799222412E0,9.800875384E0
4.706549367E1,-8.891510010E-2,1.448986816E-1,9.787846069E0,9.789322357E0
4.707551567E1,-9.086105347E-2,1.369651794E-1,9.789492645E0,9.790872354E0
4.708553567E1,-8.906478882E-2,1.426533508E-1,9.801767120E0,9.803209740E0
4.709555667E1,-9.370513916E-2,1.404080200E-1,9.804760895E0,9.806213911E0
4.710557767E1,-8.846603394E-2,1.437011719E-1,9.796977081E0,9.798430293E0
4.711559867E1,-8.981323242E-2,1.389111328E-1,9.799521790E0,9.800917815E0
4.712562067E1,-8.816665649E-2,1.392105103E-1,9.803713074E0,9.805097805E0
4.713564167E1,-9.250762939E-2,1.457968140E-1,9.795330505E0,9.796852254E0
4.714566267E1,-9.669891357E-2,1.437011719E-1,9.795180817E0,9.796712098E0
4.715568367E1,-9.475296021E-2,1.396595764E-1,9.793234863E0,9.794688969E0
4.716570467E1,-9.729766846E-2,1.462458801E-1,9.790540466E0,9.792116080E0
4.717572667E1,-9.550140381E-2,1.444496155E-1,9.797725525E0,9.799255669E0
4.718574767E1,-8.921447754E-2,1.411564636E-1,9.803114319E0,9.804536436E0
4.719576867E1,-9.460327148E-2,1.483415222E-1,9.791139221E0,9.792719859E0
4.720578967E1,-9.265731812E-2,1.463955688E-1,9.792785797E0,9.794318287E0
4.721581067E1,-9.505233765E-2,1.347198486E-1,9.794582062E0,9.795969689E0
4.722583167E1,-8.756790161E-2,1.401086426E-1,9.809850311E0,9.811241598E0
4.723585267E1,-9.505233765E-2,1.399589539E-1,9.795779572E0,9.797240472E0
4.724587367E1,-9.460327148E-2,1.441502380E-1,9.804162140E0,9.805678168E0
4.725589467E1,-9.310638428E-2,1.395098877E-1,9.804910583E0,9.806345056E0
4.726591567E1,-9.340576172E-2,1.456471252E-1,9.797575836E0,9.799103530E0
4.727593667E1,-9.310638428E-2,1.469943237E-1,9.793085175E0,9.794630844E0
4.728595667E1,-9.684860229E-2,1.384620667E-1,9.805060272E0,9.806516116E0
4.729597667E1,-9.325607300E-2,1.437011719E-1,9.803114319E0,9.804611011E0
4.730599667E1,-9.445358276E-2,1.414558411E-1,9.806706848E0,9.808181811E0
4.731601767E1,-9.086105347E-2,1.416055298E-1,9.789792023E0,9.791237700E0
4.732603867E1,-8.891510010E-2,1.401086426E-1,9.790091400E0,9.791497636E0
4.733605967E1,-9.520202637E-2,1.411564636E-1,9.805209961E0,9.806688072E0
4.734608067E1,-9.864486694E-2,1.390608215E-1,9.800868988E0,9.802351842E0
4.735610067E1,-9.160949707E-2,1.375639343E-1,9.807604980E0,9.808997481E0
4.736612167E1,-9.325607300E-2,1.378633118E-1,9.796677704E0,9.798091499E0
4.737614267E1,-8.861572266E-2,1.465452576E-1,9.801318054E0,9.802814079E0
4.738616367E1,-8.876541138E-2,1.447489929E-1,9.797126770E0,9.798598089E0
4.739618367E1,-9.340576172E-2,1.396595764E-1,9.796228638E0,9.797669363E0
4.740620367E1,-9.265731812E-2,1.416055298E-1,9.795330505E0,9.796792190E0
4.741622467E1,-9.849517822E-2,1.453477478E-1,9.796378326E0,9.797951601E0
4.742624467E1,-9.624984741E-2,1.380130005E-1,9.792037354E0,9.793482892E0
4.743626467E1,-8.816665649E-2,1.489402771E-1,9.794582062E0,9.796111184E0
4.744628467E1,-9.056167603E-2,1.520837402E-1,9.803114319E0,9.804712195E0
4.745630467E1,-8.816665649E-2,1.363664246E-1,9.795929260E0,9.797275092E0
4.746632567E1,-9.011260986E-2,1.425036621E-1,9.797575836E0,9.799026474E0
4.747634667E1,-8.412506104E-2,1.371148682E-1,9.799821167E0,9.801141383E0
4.748636867E1,-9.116043091E-2,1.354682922E-1,9.806108093E0,9.807467452E0
4.749638867E1,-9.205856323E-2,1.489402771E-1,9.789492645E0,9.791058382E0
4.750640967E1,-8.741821289E-2,1.468446350E-1,9.792636108E0,9.794127181E0
4.751642967E1,-9.086105347E-2,1.399589539E-1,9.792187042E0,9.793608697E0
4.752645067E1,-8.472381592E-2,1.371148682E-1,9.795180817E0,9.796506818E0
4.753647167E1,-9.385482788E-2,1.466949463E-1,9.800270233E0,9.801817422E0
4.754649167E1,-8.352630615E-2,1.486408997E-1,9.806706848E0,9.808188924E0
4.755651267E1,-9.220825195E-2,1.478924561E-1,9.806108093E0,9.807656727E0
4.756653367E1,-8.846603394E-2,1.419049072E-1,9.796528015E0,9.797955113E0
4.757655467E1,-8.726852417E-2,1.405577087E-1,9.811646576E0,9.813041363E0
4.758657567E1,-8.951385498E-2,1.489402771E-1,9.799372101E0,9.800912687E0
4.759659567E1,-8.741821289E-2,1.401086426E-1,9.800270233E0,9.801661544E0
4.760661767E1,-9.370513916E-2,1.393601990E-1,9.795031128E0,9.796470625E0
4.761663867E1,-8.592132568E-2,1.380130005E-1,9.792935486E0,9.794284838E0
4.762665967E1,-8.846603394E-2,1.498384094E-1,9.809550934E0,9.811094094E0
4.763668067E1,-8.996292114E-2,1.416055298E-1,9.800569611E0,9.802005414E0
4.764670167E1,-8.681945801E-2,1.423539734E-1,9.806257782E0,9.807675258E0
4.765672167E1,-8.652008057E-2,1.395098877E-1,9.804311829E0,9.805686063E0
4.766674167E1,-8.936416626E-2,1.462458801E-1,9.803862762E0,9.805360721E0
4.767676367E1,-8.891510010E-2,1.423539734E-1,9.797426147E0,9.798863692E0
4.768678467E1,-9.535171509E-2,1.468446350E-1,9.796677704E0,9.798242155E0
4.769680567E1,-8.696914673E-2,1.445993042E-1,9.792187042E0,9.793640777E0
4.770682667E1,-8.322692871E-2,1.445993042E-1,9.803114319E0,9.804533953E0
4.771684767E1,-9.295669556E-2,1.434017944E-1,9.809550934E0,9.811039422E0
4.772686867E1,-9.370513916E-2,1.499880981E-1,9.798324280E0,9.799920192E0
4.773688967E1,-8.202941895E-2,1.405577087E-1,9.803563385E0,9.804914091E0
4.774690967E1,-9.250762939E-2,1.434017944E-1,9.796827393E0,9.798313564E0
4.775692967E1,-8.711883545E-2,1.468446350E-1,9.799372101E0,9.800859483E0
4.776695067E1,-9.295669556E-2,1.359173584E-1,9.799372101E0,9.800755483E0
4.777697067E1,-9.041198730E-2,1.434017944E-1,9.802665253E0,9.804130989E0
4.778699067E1,-9.385482788E-2,1.417552185E-1,9.794582062E0,9.796057423E0
4.779701067E1,-9.864486694E-2,1.419049072E-1,9.806108093E0,9.807630894E0
4.780703067E1,-9.610015869E-2,1.438508606E-1,9.805808716E0,9.807334647E0
4.781705167E1,-9.744735718E-2,1.425036621E-1,9.807604980E0,9.809124259E0
4.782707167E1,-9.056167603E-2,1.390608215E-1,9.798623657E0,9.800028822E0
4.783709267E1,-9.385482788E-2,1.474433899E-1,9.804910583E0,9.806468265E0
4.784711267E1,-9.280700684E-2,1.434017944E-1,9.799072723E0,9.800561385E0
4.785713367E1,-8.876541138E-2,1.408570862E-1,9.801467743E0,9.802881716E0
4.786715467E1,-8.457412720E-2,1.416055298E-1,9.800719299E0,9.802107105E0
4.787717567E1,-8.966354370E-2,1.434017944E-1,9.791737976E0,9.793198467E0
4.788719567E1,-9.131011963E-2,1.487905884E-1,9.792037354E0,9.793593401E0
4.789721567E1,-8.562194824E-2,1.432521057E-1,9.794881439E0,9.796303114E0
4.790723667E1,-8.801696777E-2,1.392105103E-1,9.799521790E0,9.800905767E0
4.791725767E1,-8.906478882E-2,1.468446350E-1,9.799372101E0,9.800876974E0
4.792727867E1,-9.639953613E-2,1.420545959E-1,9.799821167E0,9.801324772E0
4.793729867E1,-1.005908203E-1,1.393601990E-1,9.799970856E0,9.801477876E0
4.794732092E1,-8.652008057E-2,1.426533508E-1,9.802515564E0,9.803935286E0
4.795734192E1,-9.684860229E-2,1.384620667E-1,9.786498871E0,9.787957476E0
4.796736292E1,-9.624984741E-2,1.347198486E-1,9.802216187E0,9.803614417E0
4.797738292E1,-9.669891357E-2,1.356179810E-1,9.795031128E0,9.796447199E0
4.798740392E1,-9.400451660E-2,1.386117554E-1,9.801617432E0,9.803048217E0
